package_name,version,epoch,repository,languages
pluto,5.20.3,0,https://github.com/FairwindsOps/pluto,"{'Go': 138085, 'Shell': 2315, 'Mustache': 1877, 'Makefile': 1445, 'Dockerfile': 659}"
pnpm,9.12.1,0,https://github.com/pnpm/pnpm,"{'TypeScript': 3874727, 'JavaScript': 28294, 'Shell': 2229, 'Batchfile': 689}"
podman,5.2.3,1,https://github.com/containers/podman,"{'Go': 8083548, 'Shell': 1368255, 'Perl': 211387, 'Python': 108784, 'C': 54393, 'PowerShell': 47517, 'Makefile': 46641, 'Dockerfile': 4348, 'Ruby': 3511, 'Awk': 570, 'HTML': 404}"
policy-controller,0.9.0,10,https://github.com/sigstore/policy-controller,"{'Go': 822163, 'Shell': 137316, 'Makefile': 7364}"
pombump,0.0.13,2,https://github.com/chainguard-dev/pombump.git,{'Go': 22584}
poppler,24.09.0,0,https://gitlab.freedesktop.org/poppler/poppler.git,{'CMake': 105813}
portaudio,19.7.0,0,https://github.com/PortAudio/portaudio,"{'C': 3164681, 'C++': 704876, 'Shell': 334565, 'Makefile': 131041, 'CMake': 48748, 'Python': 20325, 'M4': 7535}"
postgres-operator,1.13.0,2,https://github.com/zalando/postgres-operator.git,"{'Go': 1150284, 'Python': 207762, 'Pug': 92922, 'Shell': 29165, 'JavaScript': 11073, 'HTML': 5278, 'Makefile': 5037, 'CSS': 4289, 'Dockerfile': 4110, 'Mustache': 3726}"
postgresql-16,16.4,3,https://github.com/postgres/postgres,"{'C': 46741515, 'PLpgSQL': 3779859, 'Perl': 2252549, 'Yacc': 684943, 'Makefile': 361593, 'Meson': 359156, 'Python': 268905, 'Lex': 226171, 'M4': 188573, 'Ruby': 164002, 'Shell': 75380, 'PLSQL': 54772, 'C++': 29300, 'Roff': 17748, 'XS': 6998, 'Emacs Lisp': 4164, 'DTrace': 3452, 'Assembly': 2468, 'Starlark': 1640, 'sed': 581}"
postgresql-17,17,0,https://github.com/postgres/postgres,"{'C': 46741515, 'PLpgSQL': 3779859, 'Perl': 2252549, 'Yacc': 684943, 'Makefile': 361593, 'Meson': 359156, 'Python': 268905, 'Lex': 226171, 'M4': 188573, 'Ruby': 164002, 'Shell': 75380, 'PLSQL': 54772, 'C++': 29300, 'Roff': 17748, 'XS': 6998, 'Emacs Lisp': 4164, 'DTrace': 3452, 'Assembly': 2468, 'Starlark': 1640, 'sed': 581}"
powershell,7.4.1,0,https://github.com/powershell/powershell,"{'C#': 30546875, 'PowerShell': 5414113, 'Roff': 217555, 'Shell': 65969, 'Rich Text Format': 40664, 'HTML': 18166, 'XSLT': 14394, 'Dockerfile': 2310, 'Batchfile': 24}"
powertop,2.15,0,https://github.com/fenrus75/powertop,"{'C++': 508426, 'C': 109505, 'CSS': 4302, 'M4': 4141, 'Makefile': 4068, 'Shell': 2988}"
prism,5.11.2,0,https://github.com/stoplightio/prism,"{'TypeScript': 578518, 'Dockerfile': 2995, 'JavaScript': 2623, 'Shell': 777}"
proj,9.5.0,1,https://github.com/OSGeo/PROJ,"{'C++': 7993531, 'C': 618804, 'Python': 435298, 'CMake': 93646, 'Yacc': 74331, 'Shell': 59262, 'M4': 21721, 'Makefile': 2057, 'Batchfile': 2056, 'Dockerfile': 1427, 'PLpgSQL': 58}"
prometheus-2.54,2.54.1,1,https://github.com/prometheus/prometheus,"{'Go': 7045860, 'TypeScript': 1118316, 'Yacc': 35748, 'Shell': 19069, 'SCSS': 18605, 'CSS': 10898, 'JavaScript': 8143, 'Makefile': 6812, 'Lex': 6418, 'HTML': 4562, 'Dockerfile': 850}"
prometheus-adapter,0.12.0,3,https://github.com/kubernetes-sigs/prometheus-adapter,"{'Go': 197439, 'Shell': 4296, 'Makefile': 3412, 'Dockerfile': 391}"
prometheus-alertmanager,0.27.0,10,https://github.com/prometheus/alertmanager,"{'Go': 1252000, 'Elm': 223779, 'HTML': 12371, 'TypeScript': 11362, 'Makefile': 6227, 'JavaScript': 2957, 'Shell': 2750, 'CSS': 2085, 'Dockerfile': 1323, 'Procfile': 621}"
prometheus-beat-exporter,0.4.0,7,https://github.com/trustpilot/beat-exporter,"{'Go': 47233, 'Shell': 2410, 'Dockerfile': 211}"
prometheus-bind-exporter,0.7.0,13,https://github.com/prometheus-community/bind_exporter,"{'Go': 37880, 'Makefile': 814, 'Dockerfile': 333}"
prometheus-blackbox-exporter,0.25.0,7,https://github.com/prometheus/blackbox_exporter,"{'Go': 233236, 'Makefile': 774, 'Dockerfile': 452}"
prometheus-elasticsearch-exporter,1.8.0,0,https://github.com/prometheus-community/elasticsearch_exporter,"{'Go': 714614, 'Dockerfile': 360, 'Makefile': 343}"
prometheus-exporter-plugin-for-opensearch,2.17.1.0,0,https://github.com/Aiven-Open/prometheus-exporter-plugin-for-opensearch,{'Java': 141677}
prometheus-jmx-exporter,1.0.1,0,https://github.com/prometheus/jmx_exporter,"{'Java': 561155, 'Shell': 38472}"
prometheus-mongodb-exporter,0.41.1,0,https://github.com/percona/mongodb_exporter,"{'Go': 299799, 'Shell': 5661, 'Makefile': 4645, 'Dockerfile': 566}"
prometheus-mysqld-exporter,0.15.1,10,https://github.com/prometheus/mysqld_exporter,"{'Go': 369164, 'Makefile': 1559, 'Shell': 667, 'Jsonnet': 530, 'Dockerfile': 340}"
prometheus-nats-exporter,0.15.0,4,https://github.com/nats-io/prometheus-nats-exporter,"{'Go': 172058, 'Dockerfile': 2560, 'HCL': 1277, 'Makefile': 925, 'Shell': 736}"
prometheus-node-exporter,1.8.2,2,https://github.com/prometheus/node_exporter,"{'Go': 853500, 'Shell': 16461, 'C': 5757, 'Makefile': 4464, 'Dockerfile': 334}"
prometheus-operator,0.77.1,0,https://github.com/prometheus-operator/prometheus-operator.git,"{'Go': 2907730, 'Jsonnet': 641317, 'Makefile': 22778, 'Shell': 14577, 'Dockerfile': 3440}"
prometheus-postgres-exporter,0.15.0,12,https://github.com/prometheus-community/postgres_exporter,"{'Go': 305703, 'Shell': 16211, 'Jsonnet': 5790, 'Makefile': 902, 'Dockerfile': 738}"
prometheus-pushgateway,1.10.0,0,https://github.com/prometheus/pushgateway,"{'Go': 160763, 'Less': 53867, 'CSS': 51736, 'HTML': 11308, 'JavaScript': 4034, 'Makefile': 903, 'Dockerfile': 421}"
prometheus-redis-exporter,1.63.0,0,https://github.com/oliver006/redis_exporter,"{'Go': 270284, 'Makefile': 4599, 'Jsonnet': 3868, 'Dockerfile': 1388, 'Shell': 1354, 'Lua': 1289}"
prometheus-stackdriver-exporter,0.16.0,1,https://github.com/prometheus-community/stackdriver_exporter,"{'Go': 75310, 'Makefile': 793, 'Dockerfile': 372, 'Procfile': 56}"
prometheus-statsd-exporter,0.27.2,0,https://github.com/prometheus/statsd_exporter,"{'Go': 364646, 'Makefile': 890, 'Dockerfile': 439}"
protobuf-c,1.5.0,9,https://github.com/protobuf-c/protobuf-c.git,"{'C++': 236500, 'C': 221490, 'M4': 43486, 'CMake': 12284, 'Makefile': 11929, 'Shell': 1799}"
protobuf,3.27.4,0,https://github.com/protocolbuffers/protobuf,"{'C++': 12932677, 'C#': 7373398, 'C': 4780274, 'Java': 4511471, 'Objective-C': 2757451, 'Python': 1388673, 'Starlark': 853062, 'PHP': 512135, 'Rust': 392577, 'Ruby': 352784, 'CMake': 147728, 'Kotlin': 140283, 'Shell': 57415, 'NASL': 29212, 'Lua': 27008, 'Swift': 25869, 'Emacs Lisp': 7886, 'Vim Script': 3805, 'Dart': 3076, 'Batchfile': 2682, 'Pawn': 1600, 'Objective-C++': 1505, 'PowerShell': 794, 'Awk': 684, 'Makefile': 580, 'M4': 438, 'RenderScript': 1}"
protoc-gen-go-grpc,1.5.1,1,https://github.com/grpc/grpc-go,"{'Go': 7664719, 'Shell': 36308, 'Dockerfile': 4469, 'Makefile': 953}"
protoc-gen-go,1.35.1,0,https://github.com/protocolbuffers/protobuf-go,"{'Go': 2396218, 'Shell': 5396}"
proxysql,2.7.1,0,https://github.com/sysown/proxysql,"{'C++': 6632297, 'C': 378192, 'Python': 83260, 'Makefile': 71122, 'Shell': 62117, 'Visual Basic 6.0': 12772, 'PHP': 12503, 'Perl': 6470, 'Dockerfile': 3234}"
prrte,3.0.6,0,https://github.com/openpmix/prrte,"{'C': 3949004, 'Shell': 461118, 'Makefile': 156731, 'Perl': 139619, 'C++': 46839, 'M4': 46481, 'Python': 7668}"
pstack,2.8.2,1,https://github.com/peadar/pstack,"{'C++': 400227, 'C': 49959, 'CMake': 8733, 'Python': 7568, 'Roff': 3305, 'Dockerfile': 3265, 'Shell': 184}"
pulumi-kubernetes-operator,1.16.0,1,https://github.com/pulumi/pulumi-kubernetes-operator.git,"{'Go': 439625, 'Makefile': 19905, 'Smarty': 1972, 'Dockerfile': 1826, 'Shell': 774}"
pulumi-language-dotnet,3.68.0,0,https://github.com/pulumi/pulumi-dotnet.git,"{'C#': 1362753, 'Go': 122337, 'F#': 22925, 'Makefile': 237}"
pulumi-language-java,0.16.1,0,https://github.com/pulumi/pulumi-java.git,"{'Java': 1076731, 'Go': 311512, 'Shell': 26399, 'Makefile': 3425, 'Scala': 702, 'HTML': 198}"
pulumi-language-yaml,1.10.3,0,https://github.com/pulumi/pulumi-yaml.git,"{'Go': 568240, 'Puppet': 16917, 'Makefile': 3691, 'Shell': 2315}"
pulumi-watch,0.1.5,6,https://github.com/pulumi/watchutil-rs.git,{'Rust': 3415}
pulumi,3.135.1,0,https://github.com/pulumi/pulumi.git,"{'Go': 10947707, 'Python': 1831098, 'TypeScript': 1446141, 'JavaScript': 1295070, 'Shell': 35514, 'Makefile': 30542, 'Dockerfile': 4668, 'C#': 1334, 'Batchfile': 952, 'Assembly': 817, 'Puppet': 89}"
pwgen,2.08,5,https://github.com/tytso/pwgen,"{'C': 26776, 'Shell': 4772, 'Roff': 4612, 'Makefile': 3908, 'Perl': 681, 'sed': 387, 'M4': 244}"
py3.10-tensorflow-core,2.17.0,0,https://github.com/tensorflow/tensorflow,"{'C++': 99898477, 'Python': 45753431, 'MLIR': 10668346, 'HTML': 7662661, 'Starlark': 7231337, 'Go': 2171047, 'C': 1261528, 'Java': 1167181, 'Jupyter Notebook': 805736, 'Shell': 681532, 'Objective-C++': 279654, 'Objective-C': 169202, 'CMake': 148737, 'Smarty': 121587, 'Swift': 81520, 'Dockerfile': 22162, 'C#': 13585, 'Batchfile': 12126, 'Ruby': 8898, 'Perl': 7536, 'Roff': 5034, 'Cython': 3899, 'Makefile': 2845, 'CSS': 2761, 'Vim Snippet': 58}"
py3-absl-py,2.1.0,1,https://github.com/abseil/abseil-py/,"{'Python': 1081871, 'Starlark': 18773, 'Shell': 3396}"
py3-agate,1.12.0,0,https://github.com/wireservice/agate,"{'Python': 463661, 'Jupyter Notebook': 134032}"
py3-aiohappyeyeballs,2.4.3,0,https://github.com/aio-libs/aiohappyeyeballs,"{'Python': 82814, 'JavaScript': 244}"
py3-aiohttp,3.10.9,0,https://github.com/aio-libs/aiohttp/,"{'Python': 2114636, 'Cython': 38909, 'Makefile': 5203, 'Gherkin': 1599, 'Dockerfile': 298, 'C': 170, 'Shell': 148}"
py3-alabaster,1.0.0,0,https://github.com/bitprophet/alabaster,"{'HTML': 8136, 'Python': 5210, 'CSS': 42}"
py3-alembic,1.11.3,4,https://github.com/sqlalchemy/alembic,"{'Python': 1787413, 'Mako': 13584}"
py3-annotated-types,0.7.0,2,https://github.com/annotated-types/annotated-types,"{'Python': 26386, 'Makefile': 953}"
py3-antlr4-python3-runtime,4.13.2,1,https://github.com/antlr/antlr4,"{'Java': 2428240, 'C#': 1043128, 'C++': 1028139, 'Python': 952437, 'Swift': 873956, 'Dart': 587430, 'JavaScript': 500603, 'Go': 457229, 'ANTLR': 112525, 'GAP': 109926, 'Assembly': 92577, 'CMake': 35747, 'Objective-C++': 28237, 'C': 17187, 'Shell': 8062, 'Batchfile': 6675, 'Smalltalk': 2453, 'TypeScript': 804, 'Makefile': 688, 'Dockerfile': 684, 'Objective-C': 408}"
py3-anyio,4.6.0,2,https://github.com/agronholm/anyio,{'Python': 639774}
py3-appnope,0.1.4,0,https://github.com/minrk/appnope,{'Python': 6739}
py3-archspec,0.2.4,1,https://github.com/archspec/archspec,"{'Python': 62659, 'Dockerfile': 344}"
py3-argcomplete,3.5.1,0,https://github.com/kislyuk/argcomplete,"{'Python': 155196, 'Makefile': 2957}"
py3-argon2-cffi-bindings,21.2.0,2,https://github.com/hynek/argon2-cffi-bindings,{'Python': 8129}
py3-asgiref,3.8.1,0,https://github.com/django/asgiref,"{'Python': 120975, 'Makefile': 135}"
py3-asn1crypto,1.5.1,0,https://github.com/wbond/asn1crypto,{'Python': 918769}
py3-asn1-modules,0.4.1,0,https://github.com/pyasn1/pyasn1-modules,{'Python': 1399391}
py3-astroid,3.3.5,0,https://github.com/pylint-dev/astroid,{'Python': 1976764}
py3-asttokens,2.4.1,1,https://github.com/gristlabs/asttokens,"{'Python': 129454, 'Makefile': 602}"
py3-astunparse,1.6.3,4,https://github.com/simonpercivall/astunparse,"{'Python': 46300, 'Makefile': 874}"
py3-async-generator,1.1,1,https://github.com/python-trio/async_generator,"{'Python': 57741, 'Shell': 1721}"
py3-async-lru,2.0.4,2,https://github.com/aio-libs/async-lru,"{'Python': 33974, 'Makefile': 286}"
py3-attrs,24.2.0,2,https://github.com/python-attrs/attrs.git,"{'Python': 512082, 'Jinja': 799}"
py3-awscrt,0.22.0,0,https://github.com/awslabs/aws-crt-python,"{'Python': 822342, 'C': 400549, 'Shell': 16688, 'Batchfile': 2896, 'CMake': 2825, 'Makefile': 638, 'CSS': 79}"
py3-awslambdaric,2.2.1,1,https://github.com/aws/aws-lambda-python-runtime-interface-client,"{'Python': 111152, 'Shell': 13729, 'C++': 5528, 'Makefile': 2042}"
py3-azure-core,1.31.0,0,https://github.com/Azure/azure-sdk-for-python,"{'Python': 1073414606, 'PowerShell': 689637, 'Jupyter Notebook': 337214, 'C': 65655, 'Bicep': 55268, 'Jinja': 33631, 'JavaScript': 8137, 'CSS': 6089, 'Dockerfile': 5152, 'Shell': 3384, 'HTML': 3227, 'Batchfile': 1791}"
py3-azure-identity,1.18.0,0,https://github.com/Azure/azure-sdk-for-python,"{'Python': 1073414606, 'PowerShell': 689637, 'Jupyter Notebook': 337214, 'C': 65655, 'Bicep': 55268, 'Jinja': 33631, 'JavaScript': 8137, 'CSS': 6089, 'Dockerfile': 5152, 'Shell': 3384, 'HTML': 3227, 'Batchfile': 1791}"
py3-azure-storage-blob,12.23.1,0,https://github.com/Azure/azure-sdk-for-python,"{'Python': 1073414606, 'PowerShell': 689637, 'Jupyter Notebook': 337214, 'C': 65655, 'Bicep': 55268, 'Jinja': 33631, 'JavaScript': 8137, 'CSS': 6089, 'Dockerfile': 5152, 'Shell': 3384, 'HTML': 3227, 'Batchfile': 1791}"
py3-backcall,0.2.0,2,https://github.com/takluyver/backcall,"{'Python': 34970, 'Jupyter Notebook': 7456}"
py3-backports.tarfile,1.2.0,1,https://github.com/jaraco/backports.tarfile,{'Python': 288432}
py3-bcrypt,4.2.0,0,https://github.com/pyca/bcrypt,"{'Python': 18980, 'Rust': 7354}"
py3-beartype,0.19.0,0,https://github.com/beartype/beartype,"{'Python': 5430257, 'Shell': 43765, 'Makefile': 634}"
py3-beniget,0.4.2,1,https://github.com/serge-sans-paille/beniget,{'Python': 141837}
py3-bleach,6.1.0,2,https://github.com/mozilla/bleach,"{'Python': 690206, 'HTML': 6908, 'Shell': 1658, 'Makefile': 751}"
py3-blinker,1.8.2,0,https://github.com/pallets-eco/blinker/,{'Python': 34712}
py3-boltons,24.0.0,0,https://github.com/mahmoud/boltons,{'Python': 768005}
py3-boolean.py,4,1,https://github.com/bastikr/boolean.py,{'Python': 103740}
py3-bracex,2.5,0,https://github.com/facelessuser/bracex,"{'Python': 48404, 'Shell': 529}"
py3-build,1.2.2,1,https://github.com/pypa/build,{'Python': 122564}
py3-cachecontrol,0.14.0,3,https://github.com/psf/cachecontrol,"{'Python': 103027, 'Makefile': 907}"
py3-cached-property,1.5.2,2,https://github.com/pydanny/cached-property,"{'Python': 22250, 'Makefile': 1269}"
py3-cachetools,5.5.0,0,https://github.com/tkem/cachetools/,{'Python': 87409}
py3-cairo,1.27.0,0,https://github.com/pygobject/pycairo,"{'C': 366666, 'Python': 324570, 'Roff': 52283, 'Meson': 6317, 'Shell': 271}"
py3-calver,2022.6.26,3,https://github.com/di/calver.git,{'Python': 3907}
py3-canonicaljson,2.0.0,0,https://github.com/matrix-org/python-canonicaljson,{'Python': 10806}
py3-cassandra-driver,3.29.2,2,https://github.com/datastax/python-driver,"{'Python': 3271944, 'Cython': 52027, 'C': 28914, 'PowerShell': 5421}"
py3-cassandra-medusa,0.22.3,0,https://github.com/thelastpickle/cassandra-medusa,"{'Python': 687275, 'Gherkin': 64550, 'Shell': 18552, 'Dockerfile': 4685}"
py3-certifi,2024.08.30,1,https://github.com/certifi/python-certifi.git,"{'Python': 7815, 'Makefile': 155}"
py3-cffi,1.17.1,2,https://github.com/python-cffi/cffi,"{'Python': 1142192, 'C': 612245, 'Assembly': 3096, 'Batchfile': 2772}"
py3-chardet,5.2.0,2,https://github.com/chardet/chardet,"{'Python': 1131065, 'HTML': 14049}"
py3-charset-normalizer,3.3.2,7,https://github.com/jawah/charset_normalizer.git,"{'Python': 177168, 'Shell': 582}"
py3-cleo,2.1.0,4,https://github.com/python-poetry/cleo,"{'Python': 342296, 'Jinja': 761}"
py3-click-aliases,1.0.4,0,https://github.com/click-contrib/click-aliases,{'Python': 9025}
py3-click-option-group,0.5.6,2,https://github.com/click-contrib/click-option-group,{'Python': 49775}
py3-click,8.1.7,5,https://github.com/pallets/click,"{'Python': 520593, 'Shell': 165}"
py3-cli-helpers,2.3.1,0,https://github.com/dbcli/cli_helpers,"{'Python': 96340, 'Shell': 549}"
py3-cloudpickle,3.0.0,4,https://github.com/cloudpipe/cloudpickle,"{'Python': 196056, 'Shell': 227}"
py3-cmaes,0.11.1,0,https://github.com/CyberAgentAILab/cmaes,"{'Python': 144219, 'Shell': 3132}"
py3-codespell,2.3.0,0,https://github.com/codespell-project/codespell,"{'Python': 108564, 'Makefile': 1573, 'Shell': 289, 'C': 205}"
py3-colorama,0.4.6,7,https://github.com/tartley/colorama,"{'Python': 57581, 'PowerShell': 1928, 'Shell': 1699, 'Makefile': 1579}"
py3-colorlog,6.8.2,0,https://github.com/borntyping/python-colorlog,{'Python': 25965}
py3-commonmark,0.9.1,0,https://github.com/rtfd/commonmark.py,{'Python': 173863}
py3-comm,0.2.2,0,https://github.com/ipython/comm,{'Python': 12065}
py3-conda-libmamba-solver,24.9.0,0,https://github.com/conda/conda-libmamba-solver,"{'Python': 205034, 'HTML': 4826, 'Shell': 4789, 'Xonsh': 902}"
py3-conda-package-handling,2.3.0,0,https://github.com/conda/conda-package-handling,"{'Python': 85260, 'Xonsh': 1176, 'Shell': 969, 'Batchfile': 767, 'Makefile': 678}"
py3-conda-package-streaming,0.10.0,0,https://github.com/conda/conda-package-streaming,"{'Python': 61355, 'Batchfile': 804, 'Makefile': 678}"
py3-configargparse,1.7,0,https://github.com/bw2/ConfigArgParse,"{'Python': 139448, 'Shell': 1723}"
py3-configobj,5.0.9,0,https://github.com/DiffSK/configobj,{'Python': 217721}
py3-contourpy,1.3.0,0,https://github.com/contourpy/contourpy,"{'Python': 412404, 'C++': 328252, 'Meson': 3922}"
py3-cppy,1.2.1,2,https://github.com/nucleic/cppy,"{'C++': 9439, 'Python': 3350, 'CMake': 1823, 'C': 1213}"
py3-crashtest,0.4.1,4,https://github.com/sdispater/crashtest,{'Python': 16383}
py3-cryptography,43.0.1,3,https://github.com/pyca/cryptography/,"{'Python': 2182109, 'Rust': 774248, 'Shell': 1558}"
py3-cycler,0.12.1,1,https://github.com/matplotlib/cycler,{'Python': 28734}
py3-debugpy,1.8.6,0,https://github.com/microsoft/debugpy,"{'Python': 6500375, 'Cython': 206704, 'C++': 103291, 'Batchfile': 3119, 'HTML': 3090, 'C': 2938, 'Shell': 507}"
py3-decorator,5.1.1,5,https://github.com/micheles/decorator,"{'Python': 89715, 'Shell': 217, 'Makefile': 197}"
py3-defusedxml,0.7.1,2,https://github.com/tiran/defusedxml,"{'Python': 57281, 'CSS': 6387, 'XSLT': 1570, 'Makefile': 1373, 'Ruby': 567, 'PHP': 311, 'Perl': 150}"
py3-deprecated,1.2.14,2,https://github.com/tantale/deprecated,"{'Python': 67455, 'Makefile': 781}"
py3-deprecation,2.1.0,3,https://github.com/briancurtin/deprecation,{'Python': 27470}
py3-dill,0.3.9,1,https://github.com/uqfoundation/dill,{'Python': 349588}
py3-distlib,0.3.8,5,https://github.com/pypa/distlib,"{'Python': 1403706, 'C': 35862, 'Shell': 3612, 'HTML': 153}"
py3-django,5.1.1,0,https://github.com/django/django,"{'Python': 17285486, 'HTML': 250641, 'JavaScript': 157324, 'CSS': 93526, 'Smarty': 392, 'Procfile': 47}"
py3-docker-squash,1.2.1,0,https://github.com/goldmann/docker-squash,"{'Python': 153913, 'Makefile': 962}"
py3-docker,7.1.0,1,https://github.com/docker/docker-py,"{'Python': 1088282, 'Makefile': 5069, 'Dockerfile': 1547, 'Shell': 1165}"
py3-dulwich,0.22.1,4,https://github.com/jelmer/dulwich,"{'Python': 1785454, 'Rust': 18630, 'Shell': 4271, 'Makefile': 1465, 'C': 1251}"
py3-durationpy,0.9,0,https://github.com/icholy/durationpy.git,"{'Python': 7802, 'Makefile': 123}"
py3-editables,0.5,2,https://github.com/pfmoore/editables,{'Python': 14422}
py3-elfdeps,0.2.0,0,https://github.com/python-wheel-build/elfdeps,{'Python': 26675}
py3-entrypoints,0.4,2,https://github.com/takluyver/entrypoints,{'Python': 13047}
py3-escapism,1.0.1,0,https://github.com/minrk/escapism,{'Python': 6487}
py3-exceptiongroup,1.2.2,2,https://github.com/agronholm/exceptiongroup,{'Python': 107167}
py3-executing,2.1.0,0,https://github.com/alexmojaki/executing,"{'Python': 565801, 'Shell': 612}"
py3-expandvars,0.12.0,1,https://github.com/sayanarijit/expandvars,{'Python': 27408}
py3-extras,1.0.0,0,https://github.com/testing-cabal/extras,"{'Python': 12221, 'Makefile': 660}"
py3-fabric,3.2.2,2,https://github.com/fabric/fabric,{'Python': 330349}
py3-face,22.0.0,2,https://github.com/mahmoud/face,{'Python': 161933}
py3-fastavro,1.9.7,0,https://github.com/fastavro/fastavro,"{'Python': 562533, 'Cython': 109565, 'Shell': 4066, 'Makefile': 812, 'Batchfile': 723, 'Dockerfile': 333}"
py3-fastbencode,0.3.1,0,https://github.com/breezy-team/fastbencode,"{'Python': 29915, 'Cython': 13787, 'C': 1912}"
py3-fasteners,0.19,1,https://github.com/harlowja/fasteners,{'Python': 78243}
py3-fastjsonschema,2.20.0,0,https://github.com/horejsek/python-fastjsonschema,"{'Python': 148553, 'Makefile': 2055}"
py3-filelock,3.16.1,1,https://github.com/benediktschmitt/py-filelock,{'Python': 73348}
py3-flask-cors,5.0.0,0,https://github.com/corydolphin/flask-cors,{'Python': 91932}
py3-flit-scm,1.7.0,2,https://gitlab.com/WillDaSilva/flit_scm.git,{'Python': 736}
py3-fonttools,4.54.1,0,https://github.com/fonttools/fonttools,"{'Python': 6586044, 'Jupyter Notebook': 3522, 'Makefile': 352}"
py3-forestci,0.7,0,https://github.com/scikit-learn-contrib/forest-confidence-interval,"{'HTML': 858418, 'Python': 30196, 'TeX': 1233}"
py3-fromager,0.31.4,0,https://github.com/python-wheel-build/fromager,"{'Python': 331684, 'Shell': 39787, 'Rust': 232}"
py3-fsspec,2024.9.0,1,https://github.com/fsspec/filesystem_spec,"{'Python': 1025069, 'HTML': 1592, 'Shell': 485}"
py3-future,1.0.0,0,https://github.com/PythonCharmers/python-future,"{'Python': 2496037, 'Dockerfile': 2042, 'Shell': 396}"
py3-gast,0.6.0,2,https://github.com/serge-sans-paille/gast,{'Python': 129746}
py3-gcloud-aio-auth,5.3.2,1,https://github.com/talkiq/gcloud-aio,"{'Python': 384954, 'Shell': 2836}"
py3-gcloud-aio-storage,9.3.0,1,https://github.com/talkiq/gcloud-aio,"{'Python': 384954, 'Shell': 2836}"
py3-gcovr,7.2,1,https://github.com/gcovr/gcovr,"{'Python': 538199, 'C++': 96602, 'HTML': 62946, 'CSS': 13545, 'Shell': 3190, 'C': 2795, 'Starlark': 200, 'Makefile': 180}"
py3-gcsfs,2024.9.0,0,https://github.com/fsspec/gcsfs,{'Python': 329080}
py3-git-filter-repo,2.45.0,0,https://github.com/newren/git-filter-repo,"{'Python': 278059, 'Shell': 137973, 'Makefile': 6649}"
py3-google-api-core,2.20.0,0,https://github.com/googleapis/python-api-core,"{'Python': 950579, 'Shell': 30537, 'Dockerfile': 2243}"
py3-google-api-python-client,2.147.0,0,https://github.com/googleapis/google-api-python-client,"{'Python': 507206, 'Shell': 32417, 'Makefile': 1276}"
py3-googleapis-common-protos,1.65.0,0,https://github.com/googleapis/python-api-common-protos,"{'Python': 224534, 'Shell': 26425, 'Dockerfile': 2243}"
py3-google-apitools,0.5.33,2,https://github.com/google/apitools,{'Python': 835426}
py3-google-auth-httplib2,0.2.0,2,https://github.com/GoogleCloudPlatform/google-auth-library-python-httplib2,"{'Python': 29569, 'Shell': 28796, 'Dockerfile': 2247}"
py3-google-auth-oauthlib,1.2.1,0,https://github.com/GoogleCloudPlatform/google-auth-library-python-oauthlib,"{'Python': 90571, 'Shell': 30597, 'Dockerfile': 2243}"
py3-google-auth,2.35.0,0,https://github.com/googleapis/google-auth-library-python,"{'Python': 1793351, 'Shell': 39720, 'Dockerfile': 2243}"
